created,username,source,text,retwc,hashtag,followers,friends,polarity,geolocation,geoenable
2021-06-28 11:11:52,Sahara Samay,Twitter Web App,"#ICC match referee for #ENGvSL ODIs test positive for #COVID19
https://t.co/dvublwJGej",0,ICC,7474,697,0.22727272727272727,"Noida, Uttar Pradesh India",True
2021-06-28 11:11:52,Simon J Dixon,Twitter for Android,Bit of a disconnect between my experience of waiting 9 weeks &amp; counting (as a 40yo+) for invite for 2nd covid jab &amp;… https://t.co/A1Vi2m1mnx,0,None,2571,1035,0.0,Birmingham,False
2021-06-28 11:11:52,SUN TSU - THE ART OF WAR,Twitter Web App,"RT @bobnsky: Israel has done away with Covid-19 masking. In the entire time they dealt with the pandemic, they didn’t convene any national…",369,None,186,593,0.0,LILONGWE,False
2021-06-28 11:11:52,G･m･J 🗣,Twitter for iPhone,"RT @JasonMillerinDC: He’s not wrong. 

“Trump says opponents 'used COVID to steal the election,' applauds election investigations in Pennsy…",488,None,255,198,0.25,,False
2021-06-28 11:11:52,Nyairo kenn,Twitter for Android,"@ntvkenya Afterall even remaining in kenya sucks, the only country inthe world that gave its citizens A Single Dose… https://t.co/NIvdnqR5fA",0,None,2,37,-0.12380952380952381,United States,False
2021-06-28 11:11:52,What's up news,Twitter Web App,"Corona outbreak in Australia VS Ibiza Covid experiment

The Australians being attacked by the Delta variant of the… https://t.co/a01il3df6l",0,None,0,1,0.0,,False
2021-06-28 11:11:52,Sohil Makwa,Twitter for Android,"RT @JaiBihar_2020: @virsanghvi Who's Lecturing Prashant Bhushan who himself has destroyed journo soul?
@pbhushan1 is human being not a sold…",12,None,152,68,0.0," Ghogha,Bhavnagar, India ",False
2021-06-28 11:11:52,Nabz,Twitter for iPhone,RT @SoliPhilander: How is 'Covid-fatigue' a thing? You're 'fatigued' about something that kills people? Try some  'Covid-resilience' in res…,66,None,420,720,0.0,"Cape town, South Africa",True
2021-06-28 11:11:52,#BEAST ⚕️,Twitter for Android,"RT @cricketcomau: JUST IN: Sri Lanka players Kusal Mendis, Danushka Gunathilaka and Niroshan Dickwella have been suspended and sent home fr…",42,None,58,3,0.0,,False
2021-06-28 11:11:52,Luke Hastings,Twitter Web App,"@cuban2013pe Hello, I work for the BBC World Service radio in London, for an international radio show here. We are… https://t.co/OjrUx3eMLQ",0,None,2011,1095,0.0,"London, England",True
2021-06-28 11:11:52,S Wood is fully stable,Twitter for iPad,"RT @hughriminton: Sydney as seen by ⁦@CNN⁩ - in lockdown, borders shut and hardly anyone vaccinated. How long can Australia go on like this…",193,None,318,768,-0.17083333333333334,,False
2021-06-28 11:11:52,NomondeGrace,Twitter for Android,"RT @Nontobeko_NM: In this country there’s really no sustainable plan for anything. No plan for GBV, no plan for youth unemployment, no plan…",1611,None,1160,1678,-0.1,Welkom Free State,False
2021-06-28 11:11:52,Thaw🇲🇲,Twitter for Android,RT @NDBurma: A 19-year old woman is among those killed after soldiers shot at her and her friend while driving by a government building hos…,345,None,370,275,-0.05,,False
2021-06-28 11:11:52,Notorious,Twitter for Android,"RT @daddyhope: When some Zimbabweans say Rhodesia was better, they are not saying racism was better or they want to go back to Rhodesia!
Th…",3,None,78,183,0.3333333333333333,South Africa,False
2021-06-28 11:11:51,Puneet Sharma,Twitter for Android,"RT @sensible56: #7SaalDeshBehal
7 yrs of Modi misgovernance, blunders and disasters!
Demonetisation, GST, Covid mismanagement, Anti-farm La…",81,7SaalDeshBehal,4278,4349,0.0,"Mhow,Madhya Pradesh, India",True
2021-06-28 11:11:51,Katherine Barnett,Twitter Web App,RT @MartinSLewis: Spread word. Many children are being sent home by school due to someone in class / year group bubble testing +ve for Covi…,482,None,225,1205,0.1875,"London, England",False
2021-06-28 11:11:51,luke murphy,Twitter for Android,RT @NewsForAllIre: Footage emerges appearing to show Tanaiste Leo Varadkar breaking his own covid rules by not wearing a mask or social dis…,3,None,83,96,0.31666666666666665,,False
2021-06-28 11:11:51,Arpit Uppal,Twitter Web App,@timesofindia @the_hindu @htTweets a covid vaccine center in Lucknow is not giving vaccine to people who have confi… https://t.co/l77WYUF1Un,0,None,17,137,-0.1,,False
2021-06-28 11:11:51,Subask Kumar,Twitter for Android,"RT @rspchary: PM Modi urges citizens to have confidence in science, scientists and shed vaccine hesitancy

Underlines the remarkable work t…",3,None,34,134,0.75,,False
2021-06-28 11:11:50,Sandra Sully 📺🎧📲🏑🌺,Twitter Web App,RT @ChloeBouras: BREAKING: National Cabinet agrees aged care workers must have had at least their first dose of the COVID vaccine by mid Se…,21,None,125175,8319,-0.037500000000000006,Australia,False
2021-06-28 11:11:50,Daniel,Twitter for Android,RT @newsmax: The U.S. drug regulator Friday added a warning to the literature that accompanies Pfizer Inc /BioNTech and Moderna COVID vacci…,62,None,644,1665,0.0,"Bozeman, MT",False
2021-06-28 11:11:50,Emish Patel,Twitter for iPhone,"RT @Chhotedada: Today's Covid Support Action
Date: 28-06-2021

Food packets distributed at Covid Center, at Bilimora 

Today's menu : Roti,…",48,None,183,243,0.0,"Surat, India",False
2021-06-28 11:11:50,marthawatt 🇨🇦💉🔬,Twitter for Android,"RT @tylerwatt90: Don’t forget that anyone 18+ in Ontario can book an advanced 2nd vaccine appointment as of today at 8am!

Register here: h…",15,None,1449,1755,0.2,Toronto,True
2021-06-28 11:11:50,🔴Shakirah 💦the retired cheater🇺🇬🇺🇬🇺🇬🇺🇬.,Twitter for Android,"RT @JuliusRolien: If all women in the world decide to pause sex until the real cure for COVID is found, men would find the cure in 42 Days.…",20,None,5632,4057,0.2,,False
2021-06-28 11:11:50,Victor Kanyense🇿🇲,Twitter for Android,"RT @LauraMiti: We are losing loved ones not only to COVID but to unspeakable neglect arising from a critical shortage of staff, medication,…",52,None,1504,1852,0.2333333333333333,"Lusaka, Zambia",True
2021-06-28 11:11:49,Anne Booth 💙,Twitter Web App,"RT @Dr2NisreenAlwan: Someone needs to ask him this question directly:
What will the government do to protect children from covid? https://t…",23,None,7590,7920,0.1,"South East, England",False
2021-06-28 11:11:49,TeamYouTube,Salesforce - Social Studio,@Rajanik48259610 It's best to wait for an update on your appeal via email. Note that there are delays since few rev… https://t.co/KOpCiuWjM2,0,None,1165632,1244,0.4,"San Bruno, CA",False
2021-06-28 11:11:49,Jen,Twitter for iPhone,"RT @wendy_harmer: SO... this is all good 

https://t.co/FgHn6ElqSw",17,None,746,1307,0.7,"Melbourne, Australia",False
2021-06-28 11:11:49,Jonathan McBelfast,Twitter Web App,"@gazzas89 @Tricky_1 Don't bring luck into it. 

It's health.

If you are not healthy, for whatever reason, you may… https://t.co/rl3sHO0a2P",0,None,124,561,-0.25,,False
2021-06-28 11:11:49,Ruyun Chen,Twitter for iPhone,RT @wangxh65: Don't blame the agencies. It's hard to find evidence to prove crazy theories about the origins of COVID-19. https://t.co/qdaZ…,1,None,388,225,-0.4458333333333333,🇯🇵Japan ,False
2021-06-28 11:11:49,Megan Richeux-Fiddler,Twitter for iPhone,RT @MartinSLewis: Spread word. Many children are being sent home by school due to someone in class / year group bubble testing +ve for Covi…,482,None,32,218,0.1875,"London, England",False
2021-06-28 11:11:49,Ivan O Sullivan,Twitter for Android,RT @SkyNews: BREAKING: Research shows a third dose of the AstraZeneca #COVID19 vaccine at least six months after the second jab would boost…,21,COVID19,35,573,-0.09999999999999999,,False
2021-06-28 11:11:49,Ali Deslandes,Twitter for iPhone,"RT @SAHealth: 😷 From 29 June masks are mandatory for all people in health care settings and personal care services (including nail salons,…",12,None,814,894,0.0,"Adelaide, South Australia",False
2021-06-28 11:11:48,Ayesha Kiely,Twitter for iPhone,RT @BenedictBrook: Americans are going on holidays to Greece; Brits have just been told they can go to Spain; but I won’t be able to leave…,8,None,23,240,0.5,"Melbourne, Victoria",False
2021-06-28 11:11:48,Veronica,Twitter for iPhone,"RT @MelindaPerle: The CDC says if you are fully vaccinated, as I am, you can ""resume activities without wearing a mask or physical distanci…",4783,None,2174,1006,0.0,DM(V),True
2021-06-28 11:11:48,🌹 M-K 🌹 🇮🇪 💙NHS.,Twitter for Android,"RT @johnrallan: I just heard on @SkyNews , that Sydney, Australia, has just announced a new 2 weeks, Covid Lockdown!

The UKGOV has just pu…",222,None,14738,13659,0.17045454545454544, Derbyshire,False
2021-06-28 11:11:48,pritam ganguly,Twitter for Android,"RT @ANI: We are announcing about 8 economic relief measures, of which four are absolutely new &amp; one is specific to health infrastructure. F…",105,None,0,58,0.11212121212121212,,False
2021-06-28 11:11:48,stream butter,Twitter for Android,@tpkpjms Please our cm said paracetamol is sufficient for covid,0,None,34,115,0.0,,False
2021-06-28 11:11:48,Brent Laudham,Twitter for iPad,"RT @ShazHaitch: So, @ScottMorrisonMP spent over half an hour tonight to tell us:

Covid vaccine now mandatory for aged care workers, long o…",2,None,77,137,-0.10416666666666667,,False
2021-06-28 11:11:48,SolutionSolutions,Twitter Web App,"RT @EdoajoEric: What do Molnupiravir, Nitazoxanide, and Ivermectin have in common? All 3 have passed either FDA or EMA phase II trials agai…",6,None,128,498,-0.3,,False
2021-06-28 11:11:48,Helman Castañeda,Twitter for Android,"RT @neiltyson: Mar 6, 2020

Like an invasion of hostile space aliens, COVID-19 Is an enemy of the human species that won’t negotiate. It ca…",611,None,313,210,0.0,,True
2021-06-28 11:11:47,Sue,Twitter for Android,"RT @Francis_Hoar: There’s a word for these people. Sociopaths. Those who despise people and society and all it has ever meant.

https://t.c…",564,None,34,52,0.0,,False
2021-06-28 11:11:47,Liz,Twitter for Android,RT @LaraMGreaves: We are seeking participants for an online survey on how New Zealanders get their information about COVID-19 and their opi…,71,None,53,502,0.13636363636363635,"Christchurch City, New Zealand",True
2021-06-28 11:11:47,Andrew John Miles,Twitter Web App,"RT @PortlandDSA: Throughout the COVID-19 crisis, State and County lawmakers have prioritized landlords’ profits over stable and secure hous…",1,None,915,4953,0.4,,False
2021-06-28 11:11:47,💋Kiss My Mask💋,Twitter for Android,"RT @Leerose1985: Brother and sister in law just had a baby, sister in law was asked to take a covid test which she refused. Hospital told h…",199,None,9415,8798,0.0,"Texas, USA",False
2021-06-28 11:11:47,John Harding,Twitter Web App,"@devisridhar He needs to use new research that will eradicate Covid, Long-Covid and any Covid-Variant you are suppr… https://t.co/SsjeHFiVpE",0,None,56,418,0.13636363636363635,Stourbridge UK,False
2021-06-28 11:11:47,🅹🅽🆂,Twitter for Android,"RT @patpichatan: Fast forward to now. Funneling the ad money away from big businesses to help grassroots ones, like tuk tuks drivers and st…",114,None,117,394,0.1,TWICELAND,False
2021-06-28 11:11:47,CVS Falkirk,Twitter Web App,"Strathcarron has had some incredible innovative fundraising ideas during COVID-19, and here's another one! 🤩👇💙 https://t.co/PbJVqatVmJ",0,None,1826,595,0.7625,"Falkirk, Scotland",True
2021-06-28 11:11:47,Gabes27®️,Twitter for iPhone,RT @MatNuugulu: Ote ku lolodha ano?  Might have missed the part where he is demanding gratitude. Kiishiwo nee pamwe ino panda shi a ninga s…,1,None,11258,7002,0.0,"Windhoek ,Namibia ",True
2021-06-28 11:11:47,💧 Elias Hallaj 🔥,Twitter for iPhone,RT @heldavidson: CNN’s global report on Australia’s Covid situation has someone calling Scott Morrison a dickhead in the second par. All th…,7,None,4459,4986,0.0,"Ngunnawal, Canberra",True
2021-06-28 11:11:47,sky frog,Twitter Web App,"@malaysia_covid If gov increase testing number, the +ve confirmed cases will be very ugly.",0,None,2,24,-0.25499999999999995,,False
2021-06-28 11:11:47,기자,Twitter Web App,"RT @MatthewMBurke1: US Forces Korea leader requests vigilance after COVID-19 clusters appear at two bases

https://t.co/kIfBoDaS9r",1,None,1650,1534,0.0,Japan,False
2021-06-28 11:11:47,Jenn X,Twitter for Android,"RT @NumbersMuncher: Alternate headline: Just 0.0027% of those fully vaccinated against COVID have been hospitalized.

Or: COVID vaccine 99.…",1309,None,3121,4992,0.0,"Atlanta, GA",True
2021-06-28 11:11:46,valerie hargreaves,Twitter for iPhone,"RT @Kevin_Maguire: Boris Johnson’s own competence, judgement and values are again an issue when the PM stupidly backed a Health Secretary f…",686,None,83,58,-0.09999999999999998,,True
2021-06-28 11:11:46,RTÉ News,Twitter Media Studio,Tánaiste Leo Varadkar has said that he will listen to the evidence from NPHET on the latest data on Covid-19 before… https://t.co/0UtNxNAOPw,0,None,946804,317,0.5,Ireland,True
2021-06-28 11:11:46,Creative Lives,Twitter Web App,#CreativeLivesAwards 🏆 recognise resilience and diversity in voluntary creativity across the UK and Ireland during… https://t.co/PtfwZfGv8f,0,CreativeLivesAwards,8488,1211,0.0,UK & Ireland,True
2021-06-28 11:11:46,corona-chan (bot),Microsoft Power Platform,"More complaints than findings - Long-term pulmonary function in children and adolescents after COVID-19 

https://t.co/whchXil7Rs""",0,None,197,300,0.5,refreshing biorxiv.org,False
2021-06-28 11:11:46,Nann.E.E.W,Twitter for iPhone,"CDM government servants of Ministry of Agriculture, Livestock, and Irrigation,Department of Cooperatives are being… https://t.co/qUYSs6l2UM",0,None,292,375,0.0,,False
2021-06-28 11:11:46,bingo,Twitter for iPhone,"RT @thinking_panda: “Half-truths and distorted information have obscured an accurate accounting of the lab's functions and activities, whic…",5,None,2171,1994,0.4000000000000001,TOKYO,False
2021-06-28 11:11:46,Rodney Howard-Browne,Twitter for iPhone,RT @MailOnline: Merkel starts her bid today to BAN British holidaymakers from EU whether they have had Covid jab or not https://t.co/wt5rj8…,62,None,47980,5091,0.0,Tampa Florida ,False
2021-06-28 11:11:45,GMWhite,Twitter for iPhone,"This. Vaccination isn’t carte blanche to do as you please. You can still catch covid, although the symptoms should… https://t.co/y6am2JtIm6",0,None,1030,1449,0.0,United Kingdom,False
2021-06-28 11:11:45,Dan Hong,Twitter for iPhone,"RT @MelindaPerle: The CDC says if you are fully vaccinated, as I am, you can ""resume activities without wearing a mask or physical distanci…",4783,None,1329,452,0.0,"Lenape Land (Queens, NY)",True
2021-06-28 11:11:45,Lily Hands,Twitter Web App,"@jennifercobbe DVLA staff have been striking over lack of COVID safety at their processing centres, and their phone… https://t.co/wK1KqmGqI1",0,None,58,76,0.5,"Cambridge, United Kingdom",False
2021-06-28 11:11:45,jimmy,Twitter Web App,@NicolaSturgeon javid will hit nuclear button wen it comes to covid. England will b fully  liberated wether it shou… https://t.co/Ins6CghoMl,0,None,1127,1345,0.0,,False
2021-06-28 11:11:45,Mumbai News & Retweets,RetweetsMumbaiOne,"#OxygenConcentrator #mumbai #delhi 
#verified by covid resource https://t.co/BasjbV8T5N",0,OxygenConcentrator,2232,8,0.0,Mumbai,False
2021-06-28 11:11:45,fanoraKei,Twitter for Android,RT @zibusisoe: Me getting ready to hit Smokehouse after we finally defeat Covid: https://t.co/PktVya2eHJ,5,None,285,1229,0.1,zimbabwe,True
2021-06-28 11:11:45,John M Schwartz,Twitter for iPhone,"RT @codygfish: @DonaldJTrumpJr The following he’s right about
1. Border Security. 
2. Keystone Pipeline. 
3. Covid Origins.
4. Security &amp; D…",158,None,5,58,0.17857142857142858,,False
2021-06-28 11:11:45,★But★No★Smoking★Pistol★,Twitter Web App,"RT @Quicktake: “I do not believe the virus was manmade.”

Danielle Anderson, the Wuhan Institute of Virology's last foreign scientist, left…",457,None,1258,1966,-0.041666666666666664,,False
2021-06-28 11:11:44,प्रदीप कुमार मिश्र,Twitter for Android,"RT @DRDO_India: PMCARES Funded 500-bed COVID hospital, at Srinagar, is operational.
https://t.co/ipsigGfjNw https://t.co/maCXvuTT0o",266,None,2479,4200,0.0,"चन्दौली, उत्तर प्रदेश, भारत",True
2021-06-28 11:11:44,melitasheehan@hotmail.com,Twitter for iPad,"RT @VisitMaltaUK: #GreenList details - Malta is on the UK’s green list and will be welcoming back UK travellers to Malta, Gozo and Comino.…",1,GreenList,2,33,-0.1,Ireland,False
2021-06-28 11:11:44,Tanya Selak,Twitter Web App,"@RyanPark_Keira Thanks Ryan, especially important as you know during this tough covid year and a half. Small businesses are doing it tough.",0,None,13812,4485,-0.03240740740740739,Australia ,False
2021-06-28 11:11:44,Nation Power,Twitter for iPhone,"RT @SarahJayWard: I never ever imagined that at 22 years old I’d get Covid pneumonia and be on an oxygen machine 24 hours a day. 

Please p…",2420,None,2800,2502,0.1,"Johannesburg, South Africa",True
2021-06-28 11:11:44,Alex Macheras,Twitter for iPhone,"Update: Spain 🇪🇸 will require UK travellers to show a negative #COVID test result, or proof of full vaccination bef… https://t.co/kqSNzuMsXT",1,COVID,52878,4386,0.024999999999999994,"Usually at 38,000ft / London",True
2021-06-28 11:11:44,Svend Waldorff,Twitter for Android,"Solution:
BBC News - Australia lockdown: Nude sunbathers fined for breaching Sydney Covid rules
https://t.co/zkSOFinktb",0,None,156,408,0.0,"Bern, Switzerland",False
2021-06-28 11:11:44,Helen Towers 💙,Twitter for Android,RT @MartinSLewis: Spread word. Many children are being sent home by school due to someone in class / year group bubble testing +ve for Covi…,482,None,349,1325,0.1875,"Nottingham, UK",False
2021-06-28 11:11:44,🇿🇦🇿🇦Mokoena Kamohelo🇿🇦🇿🇦,Twitter for Android,RT @KwestaDaKAR: The government has been the cause of some of my darkest thoughts and toughest times. It’s not my niggas. It’s not my “enem…,551,None,6976,6851,0.0,Namahadi Frankfort,True
2021-06-28 11:11:44,nasi kuning bela,Twitter for Android,"RT @handokotjung: Ada temen yang positif COVID, salah satu gejalanya makan Indomie goreng ga berasa.

I mean, if death doesn't scare you en…",4987,None,909,834,-0.3125,,True
2021-06-28 11:11:44,stevied,Twitter Web App,"RT @hughosmond: This is long covid in 2 easy charts from the largest control matched study in the world. Essentially, for those not hospita…",26,None,466,73,0.1277777777777778,,False
2021-06-28 11:11:43,Coomer Bruce,Twitter Web App,"@ImpoliteErudite @crikey_news @lux_schwab I cited both of my sources, both use government statistics. My original c… https://t.co/E8kQQHcmd1",0,None,116,532,0.375,,False
2021-06-28 11:11:43,WAMES,Twitter for iPad,The BMJ hosts an overview of the ‘polarised approaches to treatment &amp; rehabilitation’ of long COVID. There are doct… https://t.co/SpkuLgOkGX,0,None,430,319,-0.05,Wales,False
2021-06-28 11:11:43,Bill Bowtell AO,Twitter for iPhone,"In 2020, Victoria accomplished incredible feat of eliminating #COVID19 wave and together with other states/territor… https://t.co/2k7dEJADEw",0,COVID19,26006,526,0.325,"Sydney, New South Wales",True
2021-06-28 11:11:43,Aleksander Boguta,Twitter Web App,@kayrabb @AndrewM71155133 @BretWeinstein Your personal experience matters little. I've had Covid and it lasted 19 d… https://t.co/QPx4yqZF5f,0,None,26,131,-0.09375,"Warszawa, Polska",False
2021-06-28 11:11:43,Joanne Pryce Gallacher,Twitter Web App,"Mr Hancock was caught breaking covid rules by kissing a colleague.

There are questions over how the footage was ca… https://t.co/Cq01sFEHcy",0,None,464,433,0.0,,False
2021-06-28 11:11:43,🔰Nagj,Twitter for iPhone,"RT @Miguel_100000: Quando este pesadelo vai acabar? 😔

Delta Covid variant may be edging race against vaccines

Analysis: research suggests…",2,None,310,285,0.0,,True
2021-06-28 11:11:43,mezza 1314,Twitter for iPhone,RT @SkyNewsAust: Infectious diseases expert Professor Peter Collignon says the current pursuit of an “elimination strategy” for COVID-19 is…,35,None,337,730,0.0,,False
2021-06-28 11:11:43,Norma Moore,Twitter Web App,"RT @Dr2NisreenAlwan: Someone needs to ask him this question directly:
What will the government do to protect children from covid? https://t…",23,None,2885,4963,0.1,"Mousehole, Cornwall",True
2021-06-28 11:11:43,d,TweetDeck,RT @SkyNews: BREAKING: Research shows a third dose of the AstraZeneca #COVID19 vaccine at least six months after the second jab would boost…,22,COVID19,71,307,-0.09999999999999999,London,True
2021-06-28 11:11:42,Ritesh Singh,Twitter for Android,"RT @DU0LEXS4dXT3bIX: @PiyushGoyal
@RailMinIndia
@DrmDnr
@GM_ECRly
Sir,
This is my humble request to you that please stop our 19 pair of tra…",14,None,22,36,-0.2,"Gahmar, India",False
2021-06-28 11:11:42,Fosty,Twitter for iPhone,RT @sergio_de_ennin: @KwasiNawil Covid for the vanishing 😂🤝 https://t.co/kZ4ehhOb5o,2,None,37110,11109,0.0,Outside,True
2021-06-28 11:11:42,Crypto Stock Man,Twitter for Android,Morning @cvpayne this is such BS covid was man made. And is 100% beatable with the proper nutrition. Then governmen… https://t.co/AJHuYGNRjy,0,None,234,287,0.0,,False
2021-06-28 11:11:42,Ruhima Jonah,Twitter for Android,"RT @brianmixologist: HOW EUROPE DENIED AFRICA ACCESS TO VACCINES.
Thread 1/7
After individual countries complained of not accessing the Cov…",2,None,3248,1168,-0.15,,True
2021-06-28 11:11:42,#sofaspectator,Twitter for Android,#ThisMorning sorry but I cant take sajid david seriously ! How can he come in on a white horse when he hasn't been… https://t.co/s31zpkoCwQ,0,ThisMorning,99,199,-0.3055555555555555,,False
2021-06-28 11:11:42,🇺🇸 Insurrection Act is Coming 🇺🇸,Twitter for iPhone,RT @MariaBartiromo: Journalist uncovers Chinese documents that could reveal COVID intentions https://t.co/kyVbLoLaoM @SundayFutures @FoxNew…,297,None,2201,2594,0.0,"Comfort, TX",False
2021-06-28 11:11:42,ЅΙÐЅΙΧΤУŦОŮŖ,Twitter Web App,I'm sure Covid is shitting its pants. https://t.co/mjgaPMyWFj,0,None,740,754,0.5,Beige bread bin.,False
2021-06-28 11:11:42,El_padrino,Twitter Web App,RT @NerdCage9: @silas_timoteus_ Lockdowns just hibernate COVID-19. More like hiding behind the walls against the siege despite not having e…,2,None,186,267,0.04999999999999999,Worldwide,False
2021-06-28 11:11:42,Colonel White,Twitter Web App,RT @Sozzinski: Well worth reading this thread. We *have* abandoned children for Covid. And the fact that Covid is being used politically fo…,2,None,86,143,0.15,,False
2021-06-28 11:11:42,Mariia Zimmerman,Twitter for iPad,"RT @DFRSH757: Reminder to all those handwringing about GRTC going no fare in 22:
- it’s fed COVID $ &amp; can’t reasonably be used for ops
- fa…",9,None,1945,988,0.2,,True
2021-06-28 11:11:42,IG:noloo_mbatha,Twitter for iPhone,RT @Mcloopz_: Covid has bored me !,1,None,2513,345,-0.625,,False
2021-06-28 11:11:42,Hlabezulu5,Twitter for Android,RT @SimonPGrindrod: The same ANC Government that says South Africans must stand together to defeat Covid have been on full salary &amp; benefit…,664,None,53,102,0.175,,False
2021-06-28 11:11:42,WesternQueensLand,Twitter for iPhone,"“Red America's [Big] Covid problem
[Seems to be related to religion
Not the one where Yahweh or Christ will come:
B… https://t.co/jYPfBVvbG7",0,None,1019,1308,0.0,"ÜT: 40.740808,-73.8951992",True
2021-06-28 11:11:42,Carpenter Consulting,Twitter Web App,"In imagining the post-COVID workplace, it’s critical to sustain the positive changes that have taken place during t… https://t.co/cY75PSbxEV",0,None,64,84,0.11363636363636363,Polska,False
2021-06-28 11:11:41,Hayley Goodsell,Twitter Web App,RT @MartinSLewis: Spread word. Many children are being sent home by school due to someone in class / year group bubble testing +ve for Covi…,483,None,785,1558,0.1875,London,False
2021-06-28 11:11:41,Scribbles 🐇😑,Twitter for Android,RT @FF14blura: @RestingBunFace I still think it’s funny how the 4 worst countries that got hit the hardest from Covid the last year were al…,1,None,141,510,-0.25,Between Azeroth and Eorzea,False
2021-06-28 11:11:41,preetkaur,Twitter for iPhone,RT @BattaPurvi: @iStudentCanada @JustinTrudeau @AirCanada @TravelGoC @PattyHajdu @airindiain @CanadainIndia @MEAIndia @meaMADAD @JustinTrud…,3,None,5,14,0.0,"Punjab, India",False
2021-06-28 11:11:41,SAfm news,Twitter Web App,"SAMA, has called on government to focus on assisting hospitals as healthcare facilities continue to deal with the r… https://t.co/a1BrGUlcRO",0,None,627980,254,0.0,South Africa,True
2021-06-28 11:11:41,Manish Mehta,Twitter for Android,"@ANI What kind of message @manojsinha_ is trying to give here?

No need to follow COVID appropriate behaviour?",0,None,1499,820,0.55,New Delhi/Mithilanchal,True
2021-06-28 11:11:41,Aleins19051201,Twitter for iPhone,"RT @nytimes: Worry about the Tokyo Olympics is widespread in Japan. With less than 10% of the population vaccinated, many fear the Games co…",39,None,48,21,0.16666666666666669,,False
2021-06-28 11:11:40,x men cast updates,Twitter for iPhone,hugh jackman gets a covid test https://t.co/fY3lvRY5DJ,0,None,12,17,0.0,notifs on!!!!,False
2021-06-28 11:11:40,Leah Mazulu Kgophane,Twitter Web App,"RT @SUPTA_DJ: The pandemic is no longer Covid, It’s the government",28,None,9203,4755,0.0,"Kempton Park, South Africa",True
2021-06-28 11:11:40,#IG @Roddro901,Twitter for iPhone,@mofun834 Man them muhfuckas told me they ain’t got enough employees to review it because of covid 19 so they might… https://t.co/5kUHuxgh2C,0,None,929,1546,0.0,Memphis10,True
2021-06-28 11:11:40,Sporting Mega Events and COVID-19,Twitter Web App,"Have you been, or are you going, to #Wembley for a #Euro2021 match?

Complete our fan survey below and have a chanc… https://t.co/b32PUdtuCs",0,Wembley,28,55,0.1,,False
2021-06-28 11:11:40,NDNTea🌄,Twitter for iPhone,"RT @MelindaPerle: The CDC says if you are fully vaccinated, as I am, you can ""resume activities without wearing a mask or physical distanci…",4783,None,208,346,0.0,"New Mexico, USA",False
2021-06-28 11:11:40,Heather Venter,Twitter Web App,Health Secretary Sajid Javid 'to rule out early easing of Covid rules' https://t.co/ksaOAnCZ2h via @MailOnline,0,None,5968,5706,0.1,East Yorkshire - England,False
2021-06-28 11:11:40,tess the mess ✨,Twitter for iPhone,"“celebrate COVID freedom” 

what the fuck is this, @boostmobile?? there are still new cases every day and a whole a… https://t.co/zX9lnnQxkc",0,None,506,1001,-0.02121212121212122,she/her,True
2021-06-28 11:11:40,MichelleL,Twitter Web App,RT @Reuters: Australia's COVID-19 response committee is due to hold an emergency meeting as outbreaks of the highly contagious Delta varian…,32,None,2385,2365,0.0175,Barcelona - Spain,True
2021-06-28 11:11:40,Dave,Twitter for Android,RT @JamesMelville: Labour is calling on Ministers to look at giving the Covid vaccine to animals once the human population has been dealt w…,186,None,743,1019,0.0,"England, United Kingdom",False
2021-06-28 11:11:39,hibber,Twitter for Android,"RT @Gabriel_Pogrund: IN FULL 🚨 Leaked minutes in which DHSC's 2nd permanent secretary describes Matt Hancock's use of his private Gmail

Me…",606,None,134,233,0.11666666666666665,London/Southampton,False
2021-06-28 11:11:39,हर्ष,Twitter for Android,"RT @PARInetwork: Sainath is contributing the 5-million-yen prize 
money for two purposes: Rs. 10 lakhs to families of rural journalists who…",8,None,17,7,0.0,on #AIR : आल इंडिया रोमिंग,False
2021-06-28 11:11:39,lone wolf Bartholomew Jones,Twitter for Android,RT @Wilfreyy: The labor shortage is largely happening because 600k people died in the last year (a study estimates the real number is close…,350,None,49331,30642,0.13809523809523808,earth based reality ,False
2021-06-28 11:11:39,Bruno Tréguier,TweetDeck,"RT @zekjur: I put together a decoder for EU Digital COVID Certificate (EUDCC) QR codes written in #golang 
 https://t.co/9EQ9AVDYve

If you…",32,golang,1731,722,0.0,France,False
2021-06-28 11:11:39,BOBBY BONABI,Twitter for iPhone,RT @Independent: Hong Kong to ban all flights from UK over Delta variant as Britain classified as ‘extremely high-risk’ https://t.co/XRVVcF…,4,None,40269,2246,-0.0625,http://instagram.com/B_O_B_B_Y,False
2021-06-28 11:11:39,El Charto,Twitter Web App,"RT @SquawkCNBC: ""We think the vaccine is more protective against COVID generally than natural immunity ... we also believe the variants see…",13,None,250,188,0.21666666666666667,The Cartel,False
2021-06-28 11:11:39,concerned kiwi,Twitter for iPhone,RT @thelastmalakai: Opinion: Nats and Act need to focus on hammering He Puapua and free speech until the election and stop yapping at every…,2,None,1632,279,0.4,,True
2021-06-28 11:11:39,The Bartender,Twitter for Android,"RT @daddyhope: When some Zimbabweans say Rhodesia was better, they are not saying racism was better or they want to go back to Rhodesia!
Th…",3,None,1719,2582,0.3333333333333333,"Pretoria, South Africa",True
